12737	105	3	9.07
11777	480	3	30.85
614	459	3	8.47
377	1692	8	54.1
9777	1529	3	32.36
12080	103	3	7.13
490	1108	3	11.75
2570	103	9	6.78
4122	110	4	7.85
8144	106	3	6.73
9	13	21	15
119	569	9	8.37
963	110	12	18.59
1170	14	28	7.18
1178	864	3	15.25
211	1574	3	8.84
675	106	17	11.99
181	14	180	10.25
3021	208	4	19.04
4517	195	3	14.33
1035	208	3	6.81
296	2684	4	21.45
2228	509	3	16.39
3210	786	3	20.68
1913	553	17	185.07
5322	123	3	8.99
1065	589	3	12.61
2970	3019	3	27.69
1800	2184	4	33.08
102	2772	13	21.55
105	283	36	8.65
8749	103	4	9.51
2411	234	3	11.79
105	116	202	23.21
5006	182	3	14.61
115	889	9	12.02
269	125	19	28.16
105	180	56	6.63
170	166	11	8.2
874	146	5	8.63
683	1111	3	13.69
7061	123	3	11.62
1179	208	4	11.52
762	182	5	11.21
7128	112	3	8.03
790	1760	5	34.02
7751	104	4	6.86
907	780	3	13.3
169	2364	3	8.76
1837	216	3	9.87
5754	194	3	16.61
104	2382	10	11.96
215	1112	3	7.26
184	3699	3	11.9
4527	104	6	9.08
2125	212	3	11.33
249	1840	3	10.41
809	112	12	14.58
1482	577	4	22.97
168	1963	4	12.57
144	1202	4	7.2
106	7127	4	9.85
9229	16	3	11.67
610	326	3	6.72
1041	219	3	7.27
597	2212	6	44.03
2794	2074	3	24.81
3734	649	4	29.82
460	331	7	24.7
1221	145	5	11.14
2357	120	4	7.39
2746	143	3	8.06
6364	494	3	22.56
297	797	3	7.3
936	104	17	9.61
880	16	14	29.17
11648	262	3	27.54
530	6146	6	62.66
6530	109	3	6.71
107	264	22	14.48
10494	104	3	8.48
1892	342	18	177.67
183	5601	3	15.59
936	248	3	7.03
325	2018	3	14.04
8	980	8	7.82
4734	1144	7	84.21
864	130	5	7.45
201	2375	3	10.31
890	524	16	127.94
2092	187	3	9.26
2201	126	6	19.77
1389	185	3	7.83
507	556	3	8.55
7440	109	3	6.71
299	4572	3	17.73
1389	228	4	13.4
2122	383	4	21.21
104	12611	3	8.48
911	5202	4	35.93
774	455	3	10.32
142	2903	3	8.78
680	1031	3	14.88
425	2872	3	16.79
108	1705	15	40
615	629	3	10.31
385	4622	8	79.86
12386	104	3	8.48
7279	104	4	6.86
185	2282	4	16.68
128	488	8	10.01
281	1613	5	23.05
675	744	3	11.34
110	101	577	64.7
1288	143	6	15.71
159	113	90	159.18
108	12188	3	12.2
1188	187	4	10.43
1821	167	3	7.32
106	4714	5	8.61
159	183	15	16.76
466	673	3	9.74
913	309	3	8.23
1350	348	5	25.96
1250	2137	3	20.45
112	4028	4	7.76
512	1046	4	17.95
4386	3258	4	45.09
2721	355	3	15.05
4649	465	3	20.42
11729	109	3	12.95
3009	358	4	23.67
1923	631	4	24.28
10165	106	3	10.87
102	1051	23	13.57
334	695	5	17.22
214	1414	3	8.37
103	11543	3	7.13
3309	310	4	23.65
461	364	4	10.01
9751	108	3	7.98
137	3643	10	72.38
13150	13107	3	54.67
112	11654	3	14.38
156	636	10	28.86
1385	432	3	12.11
3309	234	3	13.81
633	1469	3	14.85
111	8175	3	9.86
511	105	28	21.11
582	116	10	9.74
451	861	4	15.47
214	1534	3	8.62
1810	175	3	7.98
1335	170	5	14.71
458	1172	4	17.7
369	596	3	7.14
634	14	39	10
537	547	3	9.28
136	729	5	7.24
3165	135	3	8.93
992	828	3	13.81
172	3033	3	10.72
501	837	3	10.35
858	164	4	7.04
344	862	3	8.58
131	2938	4	12.71
1315	3613	3	24.14
500	415	3	6.92
532	3001	10	94.8
365	1643	4	20.34
2366	240	4	21.64
917	413	3	11.01
2442	289	3	13.56
1378	265	3	9.82
734	1265	3	15.7
620	341	3	7.44
101	334	62	14.34
130	111	73	45.42
1578	168	4	11.31
391	1152	4	17.06
3212	103	8	8.31
101	127	232	10.28
351	161	7	10.25
2514	168	3	10.16
747	2443	3	18.28
623	1217	3	13.38
242	587	4	8.54
4110	102	8	8.12
357	527	3	6.81
185	927	3	6.77
453	1567	3	13.26
308	182	8	13.06
104	4743	8	22.62
1995	102	13	7.58
208	540	4	6.98
821	213	5	13.66
113	159	90	159.18
1126	540	3	12.27
2352	159	3	8.21
12877	641	3	32.63
1135	4061	4	35.6
358	2297	4	21.6
1567	8629	3	32.95
2374	557	3	17.29
4561	516	4	31.18
234	2411	3	11.79
840	3753	3	21.51
113	106	175	7.19
451	1775	5	28.28
214	144	14	17.13
965	182	4	8.73
1267	3156	3	23.73
735	720	7	40.26
5040	8159	3	40.61
11324	106	3	10.87
488	1023	3	11.46
287	1339	3	9.86
364	336	4	8.15
7656	13007	3	47.94
426	2985	3	16.88
458	463	3	7.24
392	306	4	7.8
430	432	4	11.01
254	245	6	8.85
103	111	348	19.02
3460	583	3	19.82
688	116	9	9.12
7881	7085	4	65.59
261	2263	4	18.27
2579	821	3	19.54
1269	118	7	10.86
9622	13003	3	50.17
1557	115	6	8
224	1794	5	21.56
688	180	4	6.78
2549	119	13	67.4
106	1111	15	19.25
1328	1120	3	17.19
3638	6408	6	87.56
185	1697	4	14.21
298	1337	3	11.45
1016	332	3	9.04
140	2518	3	7.57
8	9333	3	10.71
219	986	20	132.63
2278	1697	3	22.79
101	7617	5	6.65
1413	265	3	9.82
2110	389	4	23.36
11012	2348	3	39.66
533	1712	3	14.98
1917	406	3	14.42
125	269	19	28.16
1145	1726	3	18.68
221	1322	3	8.34
316	260	6	12.58
3222	367	3	16.62
1839	267	3	12.66
4054	130	5	21.76
125	193	16	9.26
3614	5374	7	103.48
1027	906	4	21.81
406	138	7	8.16
345	2266	3	13.77
817	572	4	17.09
183	544	7	15.53
1261	1802	3	20.17
8452	660	3	32.77
1252	487	7	42.88
6696	1110	3	28.66
117	9450	3	12.06
57	741	5	7.34
101	5888	6	7.99
10512	126	3	19.61
347	1255	3	10.55
104	1356	11	6.73
1004	714	3	14.13
1141	602	5	27.91
2821	1252	6	55.01
135	6082	4	20.97
449	374	7	25.4
9447	207	3	20.95
265	2589	3	13.16
224	5698	3	17.57
10221	11746	3	54.67
970	260	3	7.73
14	412	65	10.55
1265	481	4	20.29
240	1184	6	27.07
359	6255	3	21.29
2609	791	3	18.89
350	590	3	7.25
115	11764	3	15.67
5283	913	3	24.48
1465	590	3	15
564	537	3	9.39
3648	179	4	18.35
138	101	173	8.17
532	1609	3	14.24
274	1514	3	10.08
295	818	4	12.44
7101	109	3	6.71
164	550	5	7.13
531	8	11	7.34
1282	1910	3	19.92
113	2858	5	9.18
188	4231	9	73.18
1614	693	3	16.28
2420	322	5	28.57
1917	324	4	19.81
111	4248	4	7.5
161	2135	3	8.38
9300	2317	4	53.19
1889	286	5	24.47
8861	120	3	13.31
16	6420	3	8.14
1168	172	4	9.36
817	214	4	9.69
3139	101	9	6.92
530	762	3	10.25
1889	113	8	14.88
579	152	6	10.79
5619	124	3	12.52
889	101	25	8.28
170	1833	3	7.95
126	4514	3	9.41
2348	112	5	6.78
889	169	7	21.4
8027	414	4	40.29
1087	1390	3	16.73
6408	2169	4	46.21
651	1439	3	14.46
281	383	4	7.33
415	433	5	16.1
1649	255	3	10.15
10095	122	3	18.02
2778	1094	5	43.26
109	6533	3	6.71
9072	499	4	43.23
3140	377	3	18.32
274	1259	3	9.13
2109	7377	4	47.04
14	107	792	51.25
164	122	20	7.02
4920	117	3	7.4
3991	216	3	14.38
159	1198	7	22.48
521	191	5	8.5
421	139	7	8.77
2219	563	4	25.42
4588	107	3	7.12
7239	109	3	6.71
39	196	11	8.2
3728	583	3	19.82
9014	1666	4	50.14
955	142	5	9.77
423	1972	8	56.47
1592	502	8	54.85
1043	103	18	9.12
6587	102	5	8.28
111	940	9	7.75
7293	105	4	7.59
124	1576	5	9.68
153	102	184	128.13
9494	359	3	25.08
1198	102	19	6.65
106	13468	3	10.87
839	151	5	9.63
103	10463	3	7.13
721	2206	3	17.57
451	2091	3	14.59
287	7605	5	46.41
179	431	5	6.8
1340	441	6	35.42
354	3246	4	24.41
863	308	4	14.15
234	4245	4	23.14
137	2548	3	7.69
113	354	15	7.25
1252	2929	3	22.62
160	3255	3	10.98
674	3892	3	22.08
8	3269	4	6.82
324	1348	3	10.6
102	2069	14	10.8
351	1124	3	10.34
154	905	4	7.01
678	140	6	10.13
2938	567	3	18.68
134	103	122	11.65
219	799	4	10.3
6684	111	3	7.82
966	144	7	16.97
516	1814	5	31.74
141	2108	3	6.99
1026	2862	3	21.51
373	10044	3	29.48
759	1353	3	16.17
11303	103	3	7.13
305	290	12	41.91
748	686	3	11.63
123	1675	5	8.8
3211	9766	3	37.28
590	218	4	8.18
797	1429	3	15.7
119	3215	4	9.26
156	1097	6	16.73
5469	1034	4	36.93
517	277	4	8.58
214	1279	4	12.51
1934	2177	7	74.25
598	4302	3	22.83
6262	2848	6	83.07
213	431	5	9.28
142	413	21	72.96
2680	674	3	19.21
102	690	28	7.09
194	2035	3	10.2
9645	108	4	16.26
259	234	7	12.17
718	634	5	25.73
105	4252	7	12.64
187	2461	4	16.46
5684	102	5	8.28
369	131	13	23.45
639	1517	3	15.26
102	794	25	7.53
124	170	20	13
3562	105	6	8.18
1687	555	3	15.67
113	1122	9	11.91
11724	2564	3	40.12
315	121	12	9.52
893	1111	3	15.07
1809	5751	3	29.79
102	734	27	9.23
124	102	210	7.78
2321	153	5	19.15
191	862	4	8.37
12726	1140	3	35.83
251	3649	3	14.76
5985	1240	3	27.3
701	1013	3	12.91
9	2219	5	10.03
769	301	3	7.47
101	452	46	10.14
779	686	3	11.63
117	6751	3	9.96
1954	5203	3	30.14
10158	103	3	7.13
4072	234	4	23.14
1220	299	3	9.61
175	887	4	8.95
1516	213	5	19
2077	186	6	27.59
2711	131	3	7.2
917	159	4	7.88
346	1143	3	10.26
106	103	609	41.28
2691	116	4	6.74
357	188	7	12.32
1853	131	6	18.37
101	587	35	7.17
4028	114	5	13.46
302	2758	4	21.71
4327	188	3	13.88
3577	137	3	9.8
1328	157	4	9.66
384	14	70	8.15
4000	153	3	11.47
10879	1416	3	37.14
378	532	4	11.48
2113	102	13	7.58
772	827	3	12.94
1034	107	8	7.97
3104	101	11	14.64
420	7894	4	40.41
217	172	8	10.51
306	1767	5	25.5
2427	9	4	6.8
7053	179	3	17.02
5895	113	3	6.74
812	506	4	16.36
513	584	7	32.35
3497	3235	4	43.68
157	2023	4	12.42
3755	433	3	18.51
6954	5679	4	57.95
568	399	3	7.65
1317	4973	5	52.62
166	2609	3	9.13
303	671	3	6.94
102	2595	13	15.49
756	384	3	8.79
774	276	3	6.89
563	1654	3	15.55
105	7211	4	7.59
263	358	5	9.51
1072	9792	4	47.03
207	400	6	12.13
128	107	61	26.48
1416	6877	3	30.42
400	827	6	27.36
2671	744	3	19.09
1360	535	13	111.76
255	3388	4	22.68
122	3505	4	11.18
144	3360	6	27.98
110	558	13	11.18
3970	126	3	8.62
147	2327	3	8.2
104	196	55	10.73
415	1202	3	11.47
1799	10273	3	38.45
193	1302	3	6.8
4649	314	4	27.02
196	221	7	8.03
12744	3417	3	45.11
799	219	4	10.3
109	1363	8	7.37
104	280	41	11.19
965	10020	3	34.56
372	680	4	13.38
1440	419	3	12.1
532	455	3	8.54
295	1685	3	10.96
110	423	13	6.92
3579	239	4	21.87
3343	3211	3	28.9
2511	10930	3	40.62
329	430	5	14.14
1232	856	10	84.42
1575	8549	4	49.73
440	200	5	7.56
1444	214	3	8.37
672	5461	3	23.38
7443	104	4	11.3
593	590	5	22.44
106	143	94	52.78
123	7079	3	11.62
155	130	18	10.58
6241	8	3	7.23
4211	16	4	9.73
657	185	6	17.03
2077	124	4	8.47
101	541	35	8.18
499	1563	3	15
185	823	7	23.43
2504	16	6	14.1
106	210	54	37.92
7731	101	5	6.65
555	132	8	14.3
289	3251	3	15.61
104	5018	5	6.87
1538	716	3	16.43
154	1628	5	16.1
1055	350	3	9.6
1939	377	4	21.76
104	2980	9	13.62
741	295	3	6.98
9489	3417	3	40.61
200	440	5	7.56
357	225	5	8.18
6364	6925	4	57.95
103	11847	3	7.13
2096	122	5	11.28
191	971	7	23.92
108	3402	9	30.4
102	6974	5	8.28
142	504	6	7.5
7727	1350	5	63.51
5897	304	3	21.34
858	397	5	21.23
383	2172	3	14.38
137	3168	4	15.73
814	384	3	10.22
3590	295	4	23.82
105	2176	9	8.78
8970	152	3	18.38
9816	109	3	8.69
324	358	7	20.7
115	2926	4	8.35
111	1719	6	6.66
220	1011	3	6.8
2231	5625	5	61.51
763	231	4	9.83
104	233	46	7.37
1350	261	5	22.88
3700	375	3	17.2
103	4047	7	11.34
1079	9371	4	47.03
813	657	5	26.03
2160	2969	4	37.34
835	105	24	28.19
230	2313	4	18.37
178	1988	10	54.11
246	486	4	7.27
12558	1486	3	36.86
1059	170	4	8.44
1410	188	5	16.63
2677	105	7	7.36
2258	123	4	7.4
104	118	182	10.45
2047	170	4	13.42
1350	142	4	9.91
1648	201	3	8.57
2344	806	4	27.48
114	3314	4	6.87
526	146	15	45.66
454	14	66	16.95
131	545	6	6.67
1684	155	4	11.03
240	217	7	15.87
1219	1134	3	16.94
171	792	4	6.67
2173	441	10	83.33
613	457	3	8.62
149	1279	7	22.57
103	10060	3	7.13
2211	315	3	13.21
234	1662	4	15.34
1395	301	3	10.65
8893	6112	4	62.95
146	256	13	18.91
696	345	3	7.87
640	362	3	7.71
231	2929	4	19.85
467	105	23	10.2
485	507	3	7.77
1777	9619	4	50.57
243	2387	3	11.79
2239	177	4	14.73
457	530	3	7.78
3225	159	3	10.15
16	7752	3	9.58
4830	927	6	71.45
126	5377	3	10.36
1135	135	4	7.16
429	560	3	8.19
3805	146	3	10.57
2239	121	4	7.72
13542	1018	3	34.56
423	9619	4	40.29
14	147	260	23.87
145	1843	4	10.18
521	175	6	10.74
3050	159	3	9.59
150	754	4	7.91
281	538	5	14.85
14	206	143	8.03
317	828	3	7.84
154	4316	3	14.86
7981	170	3	19.12
2042	489	6	40.05
6538	103	5	11.89
1399	532	3	13.67
164	268	11	17.45
281	366	5	10.91
10654	2465	3	40.62
927	1641	4	27.39
1327	366	4	17.67
104	7515	4	6.86
110	7432	3	8.1
150	603	5	10.63
1581	294	3	10.86
621	318	3	7.54
5543	3622	6	87.56
443	356	4	9.62
2359	470	3	15.68
101	6044	6	7.99
1020	227	3	6.8
5137	119	3	8.05
1224	204	3	6.72
293	1552	4	17.12
133	2283	3	6.89
3166	144	3	8.96
210	102	92	24.05
139	114	38	8.94
579	155	5	7.28
7651	211	5	43.16
544	277	4	8.84
406	375	9	36.34
124	3831	9	57.38
2033	247	3	11.29
121	2922	4	9.53
419	1648	3	13.22
111	4295	4	8.58
120	1339	5	6.63
16	256	20	14.62
257	7512	3	20.24
889	320	3	9.04
1252	281	5	21.25
450	1264	3	12.42
2475	282	3	13.53
480	1689	3	13.83
9	5684	3	10.23
202	1679	3	8.49
162	107	34	12.22
2363	143	5	17.41
58	2420	3	7.19
3422	850	3	21.51
1259	101	22	10.64
295	2303	4	19.98
1675	167	3	6.75
694	939	3	12.73
560	531	4	14.53
1414	278	3	9.66
1182	2609	4	30.62
126	707	6	7.14
1843	293	3	11.64
2096	1396	4	31.39
430	329	5	14.14
2	613	18	9.27
3486	3931	3	31
452	682	3	8.84
749	365	3	8.93
1879	304	5	25.18
481	1422	3	13.1
8117	1826	3	38.45
119	9647	3	12.76
390	901	3	9.61
225	1164	3	7.74
10008	2641	3	41.17
2159	12873	3	39.23
111	957	33	147.86
304	935	4	13.34
153	216	9	7.29
6870	107	3	8.53
337	741	3	8.14
8	3372	4	6.82
7313	109	3	6.71
346	282	6	13.51
343	1430	3	11.65
694	623	4	16.6
549	1046	3	11.99
127	226	13	9
11013	104	3	8.48
151	3599	3	10.7
165	1373	4	9.84
1232	2034	3	21.62
713	1266	3	14.5
103	154	85	7.84
267	143	9	8.66
1645	109	7	7.52
130	7691	3	13.7
127	113	61	18.67
195	101	105	11.39
1050	561	3	12.22
3513	12864	3	42.45
1986	748	3	17.25
800	167	5	10.06
7422	3104	5	70.85
876	124	7	11.22
848	939	6	37.42
4075	141	9	65.38
1127	795	4	22
123	1882	5	9.75
102	1658	15	8.1
103	12739	3	7.13
784	3828	3	25.22
3437	4673	3	33.5
464	273	4	8.06
1238	350	4	16.55
349	2641	3	15.88
102	1726	14	7.04
133	604	16	52.86
102	7822	5	8.28
1536	57	5	12.86
2951	101	12	15.98
8	3424	4	7.61
857	122	7	9.22
276	843	3	7.31
618	928	4	18.52
7655	141	3	15.1
113	148	101	172.41
111	776	11	10.21
553	825	3	10.93
5459	1785	3	28.55
124	1232	5	8.87
218	124	13	7.24
208	529	4	6.73
6908	101	5	6.65
149	3066	3	9.4
104	1205	19	23.61
219	2322	3	11.38
101	3749	9	6.92
3277	133	3	8.36
350	542	5	16.62
1874	861	4	26.27
106	4086	5	7.19
109	171	66	63.61
407	900	3	10.02
558	14	53	13.6
1471	146	4	9.06
1115	2740	3	21.17
140	842	6	11.7
117	5581	3	8.51
4510	133	3	11.43
3249	247	4	21.53
8216	10594	3	50.17
240	1337	4	15.2
3957	296	3	16.62
322	621	5	16.15
14	401	70	11.69
3940	3192	7	91.74
878	256	4	11.32
1111	334	4	15.29
9240	103	4	9.51
4095	643	3	21.36
3529	738	3	21.79
406	125	8	6.68
951	103	18	7.42
1067	157	4	8.5
177	106	88	93.52
125	121	34	7.57
1202	144	4	7.2
126	4410	3	9.41
1696	151	4	10.87
8	7895	4	20.06
1242	102	20	8.83
1270	337	3	10.91
608	289	5	15.84
105	2063	9	7.7
102	5683	6	9.94
1454	224	4	13.35
207	1431	8	38.77
111	4672	4	8.58
2925	308	12	114.43
4491	464	3	20.12
571	2626	3	17.53
8907	527	4	41.92
10351	106	3	10.87
737	224	11	48.36
11465	106	3	10.87
2972	11248	3	41.17
835	351	3	8.63
188	9766	3	19.83
847	722	4	18.67
1081	234	4	12.18
103	3836	7	8.56
1466	405	3	12.55
408	236	7	18.41
104	6495	4	6.86
140	2065	4	10.86
626	327	3	7.42
110	320	22	20.47
103	5966	5	7.21
6920	106	5	18.13
186	111	30	9.3
799	521	3	10.61
202	2441	3	10.53
3816	116	4	9.86
1857	125	4	7.12
5289	12765	3	45.11
106	2758	9	18.02
587	14	50	12.83
2037	45	4	11.94
302	164	7	7.94
7735	103	5	11.89
113	10315	3	14.5
14	1170	28	7.18
2574	1435	13	170.85
4524	245	4	24.79
182	422	7	13.3
148	2839	3	9.31
12239	135	3	21.36
13	2967	3	12.64
107	2606	5	8.18
247	1045	8	36.96
234	2128	3	11.38
4547	1297	3	25.76
207	6421	6	50.97
217	389	5	13.77
7119	115	3	9.24
136	2497	3	7.27
3450	149	4	16.79
1445	2398	3	21.62
2145	170	3	8.65
4155	103	9	21.4
207	159	9	6.83
650	810	3	12.04
6256	801	6	67.87
771	3346	3	21.35
1501	166	4	10.52
6396	738	3	24.91
2874	115	5	10.89
7282	3074	3	35.05
9681	312	3	23.88
507	571	6	26.21
406	1497	3	12.8
120	144	29	11.57
1959	172	3	7.68
343	107	14	7.14
2088	5430	3	29.28
1578	214	4	14.56
224	856	5	15.46
1154	101	20	7.2
1645	1584	3	20.6
101	113	517	16.23
101	6233	6	7.99
11112	2155	3	39.66
185	974	6	22.72
450	104	29	15.47
2226	210	3	10.83
286	823	3	7.17
262	2341	3	12.77
3491	128	3	8.08
620	176	5	9.28
500	462	6	23
1903	309	5	27.59
101	226	110	59.87
3620	9062	4	58.23
9426	741	3	28.56
2001	367	3	13.76
1426	989	3	16.79
1550	239	3	9.31
3074	524	3	19.28
153	1164	4	8.62
107	6870	3	8.53
103	13450	3	7.13
1687	214	4	15.4
103	11454	3	7.13
284	1157	3	8.77
644	537	3	10.33
231	487	7	19.82
139	4125	3	10.22
6965	154	3	16.41
4759	101	8	10.65
3136	178	3	10.89
646	860	3	12.09
1605	404	4	19.82
355	2084	3	13.31
115	4845	3	6.71
118	284	16	11.73
214	1367	3	8.14
523	1006	3	11.67
4484	460	3	19.93
752	374	4	13.47
1657	384	3	12.75
740	638	4	17.67
276	2116	4	18.55
121	1315	5	7.02
1435	1094	21	275.46
183	1874	4	13.21
578	962	3	12.52
4426	141	3	11.41
5455	112	6	23.22
137	1182	4	6.96
118	4510	3	7.75
3080	150	3	12.38
316	1880	5	26.06
103	9656	3	7.13
2187	203	3	9.91
3662	4386	3	31.87
680	550	3	10.18
2150	10994	3	39.23
7522	109	3	6.71
197	219	9	12.93
457	707	4	14.59
129	237	14	15.61
136	2935	4	14.23
102	4859	7	11.6
2157	467	3	16.39
217	1105	4	14.37
102	2897	9	6.77
1519	232	4	14.46
10817	3496	3	42.45
455	260	4	8.71
7382	298	3	22.78
105	6389	5	10.21
1128	581	3	12.49
12	546	3	8.16
737	798	3	12.48
109	8096	3	8.69
240	978	5	18.48
3221	8407	4	59.5
261	1148	3	8.07
