955	1
6252	2
937	3
8226	4
3717	5
4903	6
9410	7
8423	8
973	9
5500	10
4081	11
8146	12
3454	13
2555	14
6810	15
5933	16
1706	17
8004	18
1276	19
3658	20
8416	21
6652	22
3719	23
443	24
4288	25
4561	26
7299	27
335	28
3011	29
5648	30
1957	31
1824	32
6135	33
4520	34
4012	35
3290	36
2570	37
1778	38
8404	39
199	40
5078	41
3438	42
1565	43
8437	44
7506	45
8840	46
3754	47
3430	48
869	49
462	50
2392	51
6018	52
4693	53
76	54
6371	55
3876	56
4213	57
9099	58
7148	59
2179	60
938	61
2921	62
1065	63
3967	64
6501	65
8605	66
5527	67
8477	68
5296	69
329	70
786	71
8337	72
154	73
469	74
369	75
5801	76
6075	77
2165	78
2447	79
2632	80
1236	81
4502	82
571	83
2369	84
4894	85
1	86
6068	87
6060	88
7860	89
269	90
8042	91
2403	92
8502	93
4720	94
2041	95
2061	96
8631	97
5357	98
9618	99
7965	100
8050	101
7193	102
5413	103
8546	104
1994	105
1216	106
550	107
3898	108
5513	109
4803	110
3485	111
1279	112
1961	113
5897	114
2385	115
6982	116
2961	117
2528	118
5095	119
6647	120
7201	121
5	122
9232	123
3143	124
3965	125
3514	126
5971	127
5464	128
9054	129
6695	130
9010	131
2127	132
8716	133
2287	134
5191	135
3743	136
7766	137
8295	138
1378	139
3044	140
2847	141
9242	142
1596	143
6226	144
2483	145
5299	146
262	147
1417	148
8827	149
3501	150
8446	151
150	152
758	153
9588	154
1219	155
7128	156
7710	157
4248	158
829	159
1972	160
878	161
4670	162
4969	163
3792	164
1419	165
906	166
8882	167
6685	168
277	169
3659	170
243	171
7746	172
4446	173
4432	174
3842	175
2939	176
7454	177
5012	178
5150	179
4508	180
9572	181
4569	182
676	183
3291	184
6230	185
4299	186
4455	187
1735	188
113	189
9	190
4445	191
2992	192
1743	193
3516	194
9553	195
7835	196
1899	197
4338	198
2660	199
2033	200
4437	201
9276	202
9640	203
5916	204
8898	205
1819	206
2537	207
8058	208
5224	209
7020	210
1701	211
6940	212
8786	213
6640	214
1374	215
4947	216
3911	217
5358	218
9144	219
145	220
6127	221
706	222
125	223
6812	224
3437	225
137	226
8499	227
9224	228
3778	229
8076	230
5116	231
7552	232
3226	233
4379	234
1625	235
2924	236
5650	237
4823	238
5453	239
6286	240
811	241
5653	242
3634	243
5149	244
2912	245
8303	246
383	247
2622	248
7789	249
7759	250
9681	251
9485	252
1040	253
7825	254
2104	255
8978	256
7132	257
3997	258
3023	259
8812	260
6013	261
8701	262
5576	263
5288	264
1414	265
3963	266
1800	267
9218	268
3425	269
4680	270
6403	271
7041	272
4308	273
8273	274
2735	275
1597	276
823	277
4013	278
7296	279
6399	280
6595	281
8291	282
8836	283
6302	284
1009	285
8941	286
2742	287
483	288
3139	289
1015	290
378	291
9271	292
144	293
8134	294
1792	295
7107	296
3780	297
3457	298
7762	299
2728	300
9283	301
8301	302
8341	303
4901	304
6801	305
5013	306
3503	307
4816	308
98	309
4676	310
4004	311
793	312
7400	313
6049	314
7470	315
8622	316
4982	317
3561	318
5407	319
9703	320
2128	321
4363	322
4417	323
6017	324
5686	325
3416	326
186	327
7502	328
6343	329
8588	330
6540	331
5211	332
6342	333
5380	334
8288	335
2338	336
8408	337
5668	338
7889	339
5003	340
6295	341
9100	342
8579	343
58	344
2251	345
3123	346
8038	347
8914	348
7247	349
5093	350
4687	351
1690	352
8017	353
4380	354
2982	355
7226	356
4733	357
7657	358
8678	359
5674	360
3242	361
6251	362
9709	363
941	364
556	365
9518	366
4066	367
264	368
3148	369
1370	370
8184	371
3983	372
102	373
1907	374
3785	375
5421	376
377	377
8335	378
4999	379
8494	380
1235	381
8571	382
5602	383
7320	384
82	385
1318	386
1758	387
232	388
3670	389
22	390
8263	391
779	392
2930	393
8798	394
8227	395
3240	396
1674	397
9208	398
8484	399
4989	400
1280	401
4040	402
2502	403
7838	404
7423	405
2677	406
5654	407
346	408
3466	409
2805	410
513	411
4886	412
4010	413
2291	414
2800	415
4342	416
4512	417
360	418
2411	419
3467	420
9035	421
4624	422
4819	423
2929	424
9042	425
7777	426
8151	427
3032	428
6036	429
925	430
2997	431
8229	432
5679	433
398	434
9063	435
1301	436
1650	437
4863	438
9623	439
1583	440
589	441
3624	442
5432	443
3015	444
8106	445
3297	446
8053	447
32	448
4751	449
8500	450
5944	451
2718	452
7029	453
8940	454
2684	455
1162	456
154	457
9044	458
1330	459
2341	460
4130	461
7285	462
5060	463
4802	464
3257	465
6793	466
4639	467
893	468
6823	469
3471	470
2856	471
9073	472
3986	473
4285	474
7234	475
9467	476
9441	477
782	478
7548	479
1237	480
6095	481
9371	482
7980	483
3180	484
9546	485
3650	486
9048	487
6543	488
6820	489
2680	490
9622	491
7104	492
5550	493
931	494
3361	495
1061	496
865	497
9552	498
8879	499
8044	500
6933	501
8456	502
118	503
6691	504
4961	505
3286	506
3334	507
2794	508
9685	509
428	510
8939	511
7133	512
3476	513
5367	514
6590	515
8105	516
4855	517
977	518
8790	519
394	520
202	521
6059	522
5051	523
569	524
6212	525
7580	526
7509	527
3914	528
7805	529
172	530
9652	531
4023	532
7139	533
8548	534
4297	535
2938	536
6950	537
1752	538
3188	539
7951	540
1352	541
5449	542
1282	543
9264	544
4877	545
5611	546
1124	547
518	548
5585	549
2917	550
3994	551
5176	552
5318	553
4930	554
6665	555
2387	556
7978	557
2665	558
7443	559
2839	560
9394	561
7673	562
8083	563
3294	564
2783	565
7416	566
8459	567
304	568
2425	569
1693	570
5767	571
2509	572
9600	573
1914	574
3851	575
1993	576
8440	577
1921	578
8549	579
303	580
6161	581
3260	582
97	583
3728	584
7381	585
3681	586
206	587
3014	588
2363	589
7791	590
6974	591
966	592
5340	593
465	594
7929	595
9606	596
8632	597
3173	598
5437	599
6845	600
1175	601
7265	602
3950	603
868	604
3483	605
8508	606
412	607
3013	608
9474	609
473	610
2753	611
4772	612
5768	613
8021	614
1368	615
5569	616
1935	617
6510	618
4809	619
2178	620
1958	621
7419	622
2667	623
2698	624
8457	625
1760	626
8523	627
3637	628
9506	629
1517	630
1231	631
6795	632
243	633
4712	634
3938	635
2969	636
6435	637
5170	638
2339	639
5536	640
21	641
2383	642
4392	643
1176	644
7578	645
2269	646
375	647
7351	648
3636	649
4075	650
1462	651
7239	652
3929	653
3903	654
7224	655
3100	656
2635	657
5353	658
7942	659
1638	660
5300	661
3807	662
5826	663
2075	664
6701	665
5745	666
7067	667
