12	3394	18
14	9161	10
755	3974	10
102	5260	10
8668	8664	13
1595	977	16
841	8482	17
310	3482	13
102	8869	19
311	8283	6
45	2805	13
1248	1059	6
126	3892	3
8012	2567	7
160	4215	3
105	4929	18
11720	7041	6
165	5930	17
296	9625	16
2	7146	34
85	713	4
118	7496	14
102	5285	12
1093	1383	10
122	8924	14
101	2703	10
109	4637	2
106	6072	10
6869	4337	12
45	9264	15
411	6116	14
39	5492	13
1285	8596	2
128	2084	19
7577	6739	16
109	5751	10
116	4426	10
678	9044	10
8132	2700	17
104	9484	13
152	1883	3
1265	8708	21
107	7582	3
104	1952	30
173	8126	12
131	6659	2
10980	6519	20
128	39	10
117	4173	6
14	1219	11
110	3732	2
104	559	10
5571	1171	27
101	9513	2
125	211	4
109	6686	27
369	3619	2
679	4931	11
127	67	12
136	115	5
843	8230	7
4194	8111	5
125	7253	23
28354	1998	9
17976	4850	13
12	7712	28
20208	5135	2
595	3209	14
12	2439	10
39	6392	0
461	9258	14
715	1826	9
101	6753	28
375	1518	16
104	6850	5
109	5460	2
184	3247	12
101	297	13
225	2364	0
12708	293	29
22055	9332	2
251	3950	1
14	4067	26
39	8603	0
206	5949	27
12	230	13
1864	8868	1
104	9120	17
11377	8058	6
16983	1496	5
118	776	9
102	7017	3
2	7771	15
296	4243	1
3345	9860	15
2429	5756	4
105	1989	12
112	3803	12
12	8132	20
14	168	23
11900	5158	2
27429	5422	22
6137	8273	20
119	9089	10
110	793	27
102	5149	35
2954	4553	0
11871	2819	23
134	1681	3
20220	2106	14
125	5554	6
14	5268	38
14	9838	12
105	4324	12
173	6671	33
26151	726	16
160	6422	4
448	3956	10
162	3419	2
611	6272	1
6345	7429	0
256	3792	1
83	865	15
45	6245	32
8128	7324	15
9219	8199	0
850	3457	25
135	3889	0
488	7482	20
12	4935	9
153	2933	0
109	2586	1
1058	7475	10
9093	1989	5
462	2790	4
12	1860	21
110	6331	6
132	6574	0
14	5410	13
103	4160	26
172	9535	0
17755	5062	6
116	3942	23
166	7968	0
196	8973	19
171	3152	6
270	408	23
1691	9332	11
548	1459	2
187	6673	20
5819	6378	3
1058	4728	7
6177	307	16
101	9255	6
109	3410	21
101	9666	26
2731	5184	4
787	7823	37
105	3008	7
14	66	27
14	7457	20
4515	94	6
390	904	15
115	7175	3
136	8882	24
230	3522	32
127	6212	15
116	9551	11
5832	6896	9
130	1121	5
12	7535	14
611	1998	2
17	4279	12
501	2757	6
135	3574	0
108	6801	5
112	4342	5
3345	5165	18
22288	2419	2
820	8393	11
339	5313	2
547	4434	14
15306	433	31
5657	5056	10
7220	4068	7
1744	4899	20
102	3109	13
10204	3126	8
115	3183	3
12	588	3
123	1918	15
22168	3296	17
105	8331	5
517	1859	24
45	4725	12
3080	4424	12
194	494	14
29288	1249	11
101	6794	4
116	2506	11
955	6950	16
101	7126	35
650	2710	14
7422	13	2
16	7485	25
143	5708	7
545	9686	22
12	488	9
14	4715	13
14	7590	22
27035	4679	38
145	6856	21
123	467	7
842	5190	20
8010	103	8
261	4161	4
101	1227	23
116	9836	3
171	1329	1
102	4133	8
1815	7593	1
14	7455	45
5482	1759	14
1553	7312	2
120	7177	4
130	6689	2
101	736	9
14	9788	47
8043	3170	0
4648	4953	18
123	5173	7
103	6789	23
117	6885	5
105	2275	15
101	5894	9
782	7798	3
828	755	8
104	3309	1
25634	1626	14
30935	8428	25
8626	2490	0
120	9126	3
12879	2662	18
419	9880	16
1820	1046	16
1288	1269	1
913	9598	1
2	23	9
101	5637	24
136	9464	9
1263	3879	6
144	258	15
141	1098	4
12	3202	9
179	9730	0
1699	4768	30
12	6090	24
104	5378	11
274	5599	11
125	6142	5
4051	2562	3
102	1892	19
2836	8243	9
7761	49	9
14	7488	27
14	5729	30
112	4021	19
213	7401	14
12	9324	21
105	357	17
3659	7923	8
12	6726	21
45	6678	14
254	6231	18
12	5801	18
14	740	20
10468	5113	3
770	4147	40
379	2128	18
117	1539	13
2090	4843	5
248	9028	25
910	9364	14
948	8298	26
236	2926	2
1401	5816	16
257	6964	7
2250	2652	16
109	4978	9
222	1703	18
9798	7665	6
85	1421	17
101	7586	11
107	5811	7
107	3024	8
14	7622	13
14	8398	17
1959	4683	14
57	9092	0
110	2040	16
14	9957	15
12533	2944	33
661	5371	15
110	7344	1
12134	6906	10
583	7815	5
107	2449	30
8668	9460	8
101	8695	36
128	8612	16
133	8830	9
347	8766	31
126	5394	13
515	6793	20
2300	2812	4
20775	9204	0
130	5358	28
12	4154	35
129	6055	21
104	1965	11
14	6665	27
12	8896	9
7529	832	23
110	7345	21
1756	4174	15
113	2777	3
1978	7526	9
2566	9188	17
185	9179	23
4700	9237	4
3104	7780	9
139	6482	24
2540	5676	40
218	7136	6
14	9670	7
112	7580	5
12	6849	23
115	1163	3
120	2732	23
259	4409	6
118	5157	8
149	1594	15
3987	1310	12
547	6226	6
165	4941	12
1534	322	8
275	8658	22
631	7416	10
134	1491	4
234	4419	2
6693	9958	12
111	9278	1
7622	6376	6
307	2324	6
14	200	12
106	7579	10
1280	395	24
586	3753	3
118	5774	18
113	7862	5
102	2244	6
172	9523	1
12	2626	15
106	4019	8
9099	5036	13
14	3686	29
16020	3730	16
565	1945	11
28939	3568	13
3780	5043	1
12	3915	13
14	427	6
106	6105	5
106	3444	8
14	4135	14
128	1359	7
25859	134	9
570	7535	26
101	5095	2
14723	3592	14
109	5654	5
112	1088	35
101	2378	15
114	9448	12
5532	3498	17
102	290	3
178	8407	0
320	7949	16
14	5544	26
105	3651	18
12	7523	15
2133	6792	0
102	646	9
118	9738	3
4618	9130	17
502	6277	3
988	270	12
120	6413	19
31958	8335	2
112	822	14
9029	6837	0
1793	7171	6
167	6055	9
101	5160	20
236	1231	3
173	1617	6
101	2222	7
140	1447	4
30290	5944	22
130	6	24
104	5747	32
12	6985	5
192	7735	0
341	8426	2
693	3544	23
137	6421	10
12224	7101	7
1692	6711	24
119	7949	5
109	9649	28
124	5786	0
1103	8525	31
468	4458	13
610	7170	3
30256	6309	2
214	8131	14
1556	5835	10
3151	4401	9
28926	748	8
687	2849	39
8225	5325	1
1473	4433	13
752	4872	13
101	2956	27
871	2319	36
101	9992	15
12712	532	22
186	3473	11
485	2114	17
103	7330	8
1478	1579	17
5745	9153	11
2011	836	6
103	8271	8
5451	9235	5
133	4625	0
21088	3104	12
106	4916	15
707	1199	21
169	2554	12
14	8469	27
101	1392	6
183	3383	9
503	6024	16
3014	3307	20
109	8463	14
101	5401	18
697	9072	3
9981	3468	6
23078	1233	14
128	3359	6
14	8881	17
141	1266	4
12	5783	4
107	8356	8
14236	4619	4
5800	3977	3
3403	8750	24
238	2685	4
1492	7175	8
101	6293	31
596	1244	6
125	3437	30
3337	2458	18
2134	7316	0
5354	9768	14
379	392	1
117	9055	10
12	1015	18
2919	2458	2
4256	7537	5
20	3483	3
12	5200	4
128	5493	11
12	1500	12
10734	2620	15
14	3594	40
340	758	13
104	3536	6
1055	78	21
14	5150	30
101	293	35
12	1949	26
105	1329	15
4947	2423	7
4523	8053	5
101	9143	9
2891	8356	11
104	3984	4
125	7392	2
105	9983	2
12	2263	3
102	5742	34
12	5023	18
11859	3275	31
474	1932	9
781	2915	16
1730	257	1
143	6488	19
5068	4811	18
142	628	4
102	7762	22
2	2796	18
14	5626	22
251	4058	0
147	2725	4
14	7122	17
9	2519	3
117	9238	10
14	9946	13
254	7170	24
103	1053	11
102	5901	40
652	2722	2
1667	3266	29
139	90	36
115	7482	4
14	3189	7
108	4905	13
2354	6432	15
107	8932	10
14377	9197	1
101	8916	3
131	4054	1
104	1490	11
138	4960	27
552	4886	9
103	1977	1
12	6777	23
119	2458	1
2137	7473	1
101	1644	35
169	8469	4
103	8220	16
8242	2965	4
3369	6086	7
21734	5170	10
14	9250	32
2051	2284	29
14	2371	40
111	392	10
12	6803	27
9825	5277	17
12	8277	5
4068	9341	14
2524	8967	14
645	5311	2
39	4260	0
115	4763	5
5818	6545	2
610	7155	3
9915	2578	9
208	785	10
310	4458	1
14	4868	41
234	3900	7
109	6278	2
110	8328	15
542	3419	18
337	3059	17
119	2772	7
11888	2357	8
11226	2844	9
772	5990	9
103	825	5
269	9442	13
119	6071	8
101	2509	34
196	8696	4
3742	402	16
992	1052	23
229	7329	2
127	383	31
12946	277	4
107	7204	6
3976	4511	22
1086	9166	1
102	5244	3
8045	3260	0
116	7997	20
184	9822	11
12	2969	5
4585	9984	13
1148	604	12
8	9271	18
101	2021	37
689	5999	23
8565	4478	6
12	5919	22
178	8303	0
108	365	21
2175	9254	2
1697	2506	23
12	9216	32
1229	5271	9
1674	1798	7
109	236	15
4093	4389	8
1032	8704	10
2498	5838	1
12	7807	5
254	269	13
12	6577	7
599	2840	34
102	5528	11
30166	6543	25
1691	4718	17
1259	5629	8
101	8440	27
124	5666	0
104	6813	28
8	9270	6
30373	4246	1
145	7824	10
635	8057	32
241	2041	34
728	8815	0
121	7263	21
1554	3402	27
110	2273	17
8728	5545	3
150	2496	10
101	4795	10
187	2058	21
104	9265	10
109	2601	2
102	4594	3
102	2911	14
18155	5050	0
195	2064	0
12	6576	19
619	6394	32
13615	7631	28
12	6802	15
871	5512	12
12	2846	7
339	6648	26
4045	6084	22
4751	9525	15
11781	9487	23
119	5623	10
471	9162	0
102	4019	16
1767	2795	6
442	4405	8
270	7040	15
12626	3168	6
861	8273	16
102	8154	4
5362	9722	11
14	7442	23
105	1820	3
174	1098	0
623	312	4
12	8725	7
5680	5980	18
14	6102	14
20558	7820	6
448	6608	34
564	6605	6
19668	8923	5
10962	6082	21
101	1434	10
152	8517	3
124	5349	0
113	8608	22
2	1225	0
31769	286	12
120	7259	8
299	8545	4
101	8145	10
104	5203	22
294	1447	0
137	289	10
126	1801	12
12	4884	17
1705	2481	13
4310	5140	9
611	4861	12
623	59	21
108	845	12
165	361	32
102	5149	12
111	6861	14
1316	6557	4
101	3026	22
8485	994	0
3297	9811	38
101	5640	34
14	9366	14
108	5228	12
14	1594	29
14	2773	26
14	8607	12
418	3979	27
13063	8926	34
2236	8533	17
459	1811	13
5	3089	35
1255	2188	4
325	5704	29
130	445	9
102	3191	1
1018	8576	18
195	1981	0
12	7484	22
700	6673	5
6164	2081	0
1632	7229	19
507	9072	42
2	6018	8
101	8699	10
171	3205	8
31916	6961	19
1443	4187	15
926	1598	32
101	3226	2
2334	8189	25
109	5062	8
14	16	23
167	4150	18
108	970	14
24981	3879	31
8563	1643	37
101	5049	15
114	8085	3
14710	8409	15
106	6348	5
14	9183	14
8336	5392	7
1279	5776	19
120	9307	2
102	9046	11
127	3668	9
1930	5794	29
214	477	4
29403	2389	1
1521	7391	8
142	6674	8
2616	9223	14
329	3265	11
102	5725	14
29064	3969	2
14	3193	6
106	166	8
1759	3708	2
39	7945	0
119	2610	10
26984	7030	9
152	7950	12
1930	5668	11
30778	5934	7
1019	8143	0
18206	6893	0
21123	2750	4
225	1032	13
109	3618	5
12609	7263	6
12	6773	22
763	7808	5
26660	2695	12
5747	2878	20
101	3319	12
28779	6196	9
120	9682	4
218	7102	11
181	2838	13
323	9461	37
182	8405	30
16996	8718	3
14	9341	22
103	7666	1
14	9624	10
132	6422	0
105	8189	13
12	2835	18
208	4405	9
6739	8482	27
26996	392	4
31471	2498	4
755	7217	10
301	4024	8
121	3865	8
12	9213	14
103	2068	1
108	2402	13
12	5119	9
5169	9390	11
121	3836	20
135	3977	0
105	5567	2
106	6182	9
115	8723	21
101	6707	16
111	6058	27
660	8422	5
28427	5353	9
975	7088	13
3025	6883	12
140	5097	32
102	6878	19
5641	8631	30
874	4618	18
1479	4081	4
104	5595	4
113	2695	14
104	2232	11
101	4053	16
101	9375	6
4735	8516	19
12	5906	3
14869	4904	3
4860	2627	13
12	8414	6
125	5250	20
1910	7906	2
2196	7392	22
14	2338	39
24839	6996	10
210	2740	0
890	6503	1
165	3831	12
9650	4672	25
7309	1761	14
16	4814	20
12	2517	6
1065	3413	21
181	9393	17
26428	5752	8
104	637	6
1088	4908	16
7904	1622	26
109	3563	1
101	5497	9
14	8233	39
19209	4989	19
2632	5953	28
116	4953	16
580	516	7
101	8306	12
14	4844	32
7269	4206	23
127	2551	5
2375	3179	24
11698	5817	3
1423	555	10
766	5909	15
1890	7377	12
5225	6639	14
2194	6430	2
12	51	3
12	3292	4
1460	2902	0
6182	5454	7
502	2718	2
19437	3240	8
102	8351	15
2728	2947	13
520	8267	15
980	6120	1
16	8778	5
12	9266	24
201	5856	10
121	8825	20
2365	7481	0
107	4648	18
725	7385	11
26687	5527	17
115	2643	13
229	3504	34
102	2885	36
103	2108	19
12	5628	5
181	3312	29
107	6984	1
101	48	25
3202	8858	11
12	7545	10
141	2258	8
105	3673	23
10608	9781	11
10703	91	4
3124	1546	3
110	6606	8
735	91	12
108	3360	23
112	2637	12
14	7601	6
13404	9201	19
19360	5165	29
14	7066	24
1115	5348	7
106	8556	15
4319	7273	2
12	9373	8
101	4766	13
113	6854	8
104	8767	19
14	7405	33
19201	6662	43
1996	3352	17
101	4987	17
12	7679	28
517	7899	25
12	5854	25
14	8176	16
14	2482	26
105	2292	31
407	7872	13
359	5652	18
2796	779	10
626	5017	11
177	4716	4
704	4998	1
281	8011	5
12434	3957	3
12242	1867	5
1735	2783	6
112	1409	3
1748	646	2
12	9042	30
3225	4615	8
24793	1997	14
25696	2331	5
158	6818	17
281	9768	5
1381	7396	13
7258	8698	2
4647	1164	6
113	1956	19
101	3609	10
7654	137	9
104	2420	17
1723	5893	5
109	3110	15
12	5855	13
115	1439	2
1043	9391	25
201	2185	11
1184	5473	22
250	9808	17
4261	840	22
103	3380	5
12	3479	28
990	1106	5
1762	5914	5
1690	9788	12
5977	4487	1
342	2418	2
104	4794	22
378	1985	10
125	47	12
867	7285	0
12	8753	20
8173	6962	16
2206	9232	4
488	4420	21
12	9242	10
12292	1998	11
114	5973	16
101	8639	2
1348	1276	6
17491	5413	5
18412	4057	12
1627	4624	21
14	8831	14
110	5317	7
17980	2980	27
12	8304	2
12	6076	7
3917	7811	4
14514	5536	7
112	9928	12
776	7808	4
22112	1119	2
14	9223	39
101	1813	3
4746	727	4
11752	8173	25
111	3239	22
139	8969	1
101	7059	16
10462	316	18
991	4185	5
29881	9928	1
105	2428	13
859	5929	13
762	1930	24
1652	3086	13
102	3289	5
102	7509	13
102	5748	8
3098	887	2
20875	5203	1
11933	2816	10
101	3984	12
131	8090	18
102	6033	20
31155	9223	12
32215	6582	18
160	9578	2
110	7338	4
23607	8347	13
8	410	8
23621	2045	23
106	1857	12
240	6629	9
132	6326	0
108	8649	13
106	2188	23
128	6682	21
12	1628	21
12	8697	4
298	7021	24
6116	3543	22
23574	2890	35
6865	9673	2
9291	1479	21
103	8383	1
104	418	41
2596	8037	7
146	8857	9
134	1891	15
101	1654	9
260	8965	0
3427	338	22
24474	9888	4
1536	8051	31
108	5188	30
1982	8078	5
1018	898	5
22166	4483	7
378	8200	1
114	1297	8
101	5214	11
266	5621	7
113	357	1
11881	3643	18
308	225	14
113	8462	18
5403	4028	2
14	924	15
108	6926	7
26952	8826	10
7399	8429	1
993	1493	4
116	1374	6
608	8855	4
1259	880	9
111	3525	8
204	4948	38
1007	3093	22
103	7698	3
835	8365	20
9	6428	18
20307	3960	18
121	5083	19
687	3239	3
113	5827	3
332	3862	15
1279	5404	11
125	8233	17
118	8726	20
10603	7256	16
24962	8658	9
2073	7167	6
104	5401	26
109	6021	6
843	7837	1
154	8225	14
3121	8837	37
18004	4815	21
8569	4931	4
389	6589	12
22793	9295	4
14203	722	0
9	8440	16
20742	1943	10
141	793	1
725	7219	7
159	7277	4
107	4903	2
103	2159	36
57	2441	32
216	1617	0
102	7345	5
117	5589	2
149	3170	5
23698	2748	6
22878	1373	22
450	2597	22
14	3153	20
13279	246	21
103	5022	14
103	8825	21
106	1603	9
469	5437	9
123	8485	19
955	9617	23
179	9693	0
203	3970	16
5449	2120	13
12	8764	1
14	7483	17
104	8125	24
795	1179	3
180	3250	6
403	9838	11
226	4420	20
1728	4450	7
106	4672	21
103	336	1
561	100	2
108	3273	10
103	5879	23
106	1511	3
2086	732	20
9	6098	24
9114	6129	26
360	2401	33
146	1208	11
11381	1989	13
101	7028	9
120	5846	12
2821	3263	4
317	3388	5
131	6608	3
101	9566	9
116	8633	16
101	5468	14
101	798	4
109	2560	4
157	9602	8
14	1781	22
1780	2410	1
2359	3488	4
110	5647	18
8	9822	22
22110	4747	17
397	1792	7
128	4728	3
1035	2796	24
101	4406	6
479	4333	34
412	5780	9
2918	8063	4
3530	41	6
407	6402	14
12	2644	11
31946	205	15
18633	2763	29
12	373	14
896	9053	6
12	144	18
158	3913	4
836	9084	3
8287	6059	12
101	3605	11
2119	7472	25
136	3306	29
103	3740	14
678	7405	9
101	6678	23
127	628	5
6430	5122	1
284	9977	14
5265	5007	21
3015	5734	23
12	8479	9
121	2613	13
14	3988	17
515	2715	10
12	145	6
140	2050	32
413	6609	3
103	5458	9
14	6900	7
15652	8546	1
1066	1788	9
12	5082	14
102	3057	10
1576	5172	6
8656	4174	7
9528	99	21
101	5595	12
127	4415	13
114	2171	8
11778	3754	12
25552	9021	16
151	1865	26
406	9065	14
156	4258	5
14	9661	13
110	1349	14
1009	403	1
1169	9472	17
101	2035	14
189	2476	14
191	3181	0
3812	4914	20
689	5788	32
116	1242	21
111	5897	10
362	5644	1
32385	2773	11
123	513	18
12	8563	19
6427	2436	17
133	5184	0
217	540	1
6090	7110	21
144	8220	18
3769	4421	5
185	1263	0
2	3469	0
6013	4931	16
745	4003	23
12	8159	5
110	5730	28
848	3612	2
12471	499	11
103	2267	10
2682	3625	2
230	1295	9
126	1736	3
12	9010	5
156	5100	3
428	8497	22
121	6548	9
6743	1806	4
498	4539	21
398	5409	13
605	2376	16
1974	2960	10
2	6251	0
293	2374	8
239	9702	24
102	5466	21
14	4772	41
2290	6756	4
12	7448	5
4594	9724	2
12	4599	2
105	5269	21
167	2330	18
112	7278	9
182	4475	24
5590	5393	17
24431	2686	13
122	6721	3
109	4515	13
106	8302	10
16494	8281	10
878	8306	6
1766	1389	6
167	4598	9
103	7711	22
104	9907	22
368	9514	1
2751	4659	13
2112	7232	14
101	7475	13
175	7076	0
116	1362	7
6777	6161	11
201	2443	14
103	8370	20
133	4873	0
12	9786	19
105	9048	4
116	2585	10
21316	3304	12
396	8483	3
18437	7523	3
107	4680	9
124	5445	0
14	1702	33
152	4327	4
8003	9148	14
775	5869	1
3401	8741	3
14	8287	23
192	7656	0
176	1699	9
174	1514	0
14	8634	11
5418	1875	6
12	252	8
126	6158	18
271	3777	3
363	362	19
22827	4261	3
103	8244	2
326	8714	6
21217	2939	21
12	8562	7
614	4591	38
9593	4199	17
109	4736	5
124	6018	0
501	8646	34
129	22	7
101	3129	19
102	634	1
125	5323	9
102	9695	16
715	3097	9
796	2405	21
1309	805	7
14	2963	23
123	65	16
1057	6980	23
3966	3	25
110	2789	27
119	7066	17
119	8540	15
135	5057	12
8510	5435	13
102	8272	4
16511	5662	6
12561	1918	6
2117	451	0
974	2031	22
148	1489	12
101	8621	28
905	6973	0
2413	1655	3
958	1553	30
105	8910	9
3315	1194	12
101	903	25
4702	8886	12
105	1743	18
14	2691	12
105	3566	23
4469	6794	5
110	8383	22
137	1309	20
1655	6928	0
538	1484	11
14	1358	23
156	3417	3
14	4876	29
15770	2563	0
3721	5353	4
1638	2073	25
101	7622	10
1214	2137	17
16768	7412	1
28777	5737	12
870	3504	10
138	9910	11
297	8348	20
1031	5939	5
102	5550	6
887	6271	14
343	263	3
14	6764	14
1862	5129	15
918	6726	12
102	6885	11
29439	4363	4
101	6572	2
9462	5519	7
238	6856	17
109	8533	25
113	413	19
391	801	11
1222	8165	6
31957	1934	2
119	6569	2
1371	7331	8
14	1194	31
12	4354	5
1506	9255	18
108	3153	3
101	2949	20
17469	2682	12
196	8164	9
9	433	32
111	2803	24
140	9986	24
1265	3118	21
12	5480	13
9189	8039	0
106	4249	10
110	8669	8
1662	4142	16
206	4927	19
2131	1835	24
320	9953	9
141	294	19
340	3205	9
196	5985	6
1117	7311	7
136	4788	5
122	6259	4
102	2122	11
5909	7164	6
765	4805	5
1841	3543	17
115	1263	2
23730	8034	7
12	2764	2
103	6662	15
106	5051	22
7731	2104	39
227	2367	21
9778	9759	15
27021	9210	12
200	5403	30
134	3708	12
45	1020	10
12	5614	27
117	3685	1
720	9860	14
256	3768	1
286	7170	27
114	6402	7
417	3347	5
15	9864	12
1481	7146	20
789	8323	8
116	5639	16
133	8658	24
12	3660	6
123	3248	8
778	3678	12
135	3929	0
153	2845	0
110	474	1
103	2244	1
145	4480	4
6985	5953	18
347	3315	6
128	9670	3
110	7031	12
101	301	23
101	3522	16
8027	332	13
116	5000	4
101	3049	14
2726	7355	21
102	6345	19
14	9544	10
12	8329	4
132	6598	0
1195	499	1
14	5450	13
1660	8683	11
12	7268	4
4342	7853	13
103	3689	9
2255	4628	15
5596	3644	12
1559	4960	2
8	3552	19
115	7073	1
1154	2217	23
14	6029	13
478	7071	14
26261	9299	11
17787	2785	4
522	7963	29
101	6471	26
1668	861	13
102	3497	5
4251	1160	4
109	6813	3
102	8392	13
4906	5643	0
23195	8539	11
650	8629	12
14	6435	28
3618	1276	24
827	7456	18
126	6191	32
101	7368	14
