101	609	8	12.24
101	786	5	6.02
120	575	8	44.8
2446	112	3	17.08
1221	12	4	5.96
45	12	375	1072.79
102	484	28	141.6
347	14	10	10.72
104	5527	3	19.4
103	821	8	31.43
116	3754	3	21.66
2365	12	3	6.82
106	1841	3	11.72
124	332	4	13.33
107	3879	3	17.12
130	323	9	48.06
108	433	9	31.34
334	116	4	9.95
1724	101	3	4.94
614	101	6	6.3
1425	113	3	13.96
369	113	4	9.82
8046	101	3	17.96
275	612	3	25.82
103	2552	3	12.59
119	111	38	41.49
648	107	4	9.84
118	753	18	144.94
731	101	8	14.85
108	188	10	14.4
2880	4095	3	55.61
474	131	3	12.74
150	104	14	9.69
203	118	7	16.56
2470	14	4	13.09
1653	3220	4	69.32
193	254	11	88.09
102	235	31	95.28
136	814	12	107.64
320	117	6	19.93
285	151	16	129.59
325	667	9	104.93
115	6355	3	29.24
109	2211	8	62.39
101	1701	4	8.82
115	233	14	51.26
1421	1420	5	76.68
125	757	3	14.05
337	149	9	64.27
107	6607	3	25.35
107	545	6	17.32
337	5	4	27.46
221	297	6	45.54
426	284	3	23.58
501	103	10	32.61
1811	101	4	9.49
763	101	5	5.47
107	2699	6	41.77
111	239	37	207.8
106	2491	3	13.66
101	2251	5	16.58
39	294	5	16.39
110	1072	4	16.9
135	215	17	101.5
102	355	51	299.41
347	45	3	8.75
108	2752	8	70.1
187	161	20	144.33
103	625	5	11.87
101	2087	3	5.89
101	2011	3	5.89
124	141	7	9.16
104	3407	3	15.66
101	1875	6	19.9
562	14	7	9.63
102	4682	4	24.43
1125	1784	3	41.97
197	134	5	15.7
108	504	10	40.37
102	2839	6	35.18
12	880	5	6.53
103	2555	3	12.59
1400	101	5	11.19
130	1589	3	19.72
18	15	90	1265.89
106	2234	3	12.93
12	1644	10	42.44
104	855	3	6.13
696	107	10	44.71
133	743	3	15.68
809	101	11	31
5708	104	3	19.4
3853	107	4	26.22
359	120	3	7.68
132	430	7	40.52
214	4280	3	37.2
127	1335	4	26.5
200	8	6	18.16
110	2567	3	16.1
101	604	6	6.3
1283	2245	3	44.86
2822	5304	3	57.84
485	593	4	41.83
101	656	13	33.91
199	12	20	12.19
298	1256	4	43.9
102	1445	6	23.41
112	1330	5	27
20	133	5	13.64
501	123	4	16.68
124	1324	4	25.2
155	710	3	19.97
108	1408	4	17.35
1538	101	4	7.68
102	5778	3	17.59
39	216	4	7.76
4933	4022	4	89.92
113	3154	3	19.7
101	4200	3	11.43
101	2282	4	11.1
12	1899	4	9.09
5030	113	3	24.72
118	775	5	25.01
813	127	3	15.05
16	2	47	231.07
1613	101	4	8.22
106	5428	3	20.46
110	1789	4	21.47
1873	134	3	22.32
454	326	3	25.03
101	3556	4	16.51
102	283	18	47.08
127	315	5	19.71
756	115	17	124.99
113	597	4	13.89
675	2215	3	40.41
669	112	3	8.68
85	126	3	7.03
838	103	3	6.1
540	106	4	8.02
110	1275	8	49.85
12	325	72	405.25
139	382	5	27.88
343	110	10	35.3
1695	12	3	4.67
2744	9	4	34.56
102	4639	3	15.41
4699	3601	3	57.87
163	1001	12	131.93
117	1366	3	15.31
112	2290	3	16.34
1549	12	5	12.11
984	101	5	8.1
1608	109	9	63.26
4244	122	3	25.65
761	104	29	222.11
129	5754	3	29.41
101	1322	8	25.31
3322	101	7	41.9
153	138	4	8.4
259	107	5	5.5
107	1813	3	12.12
1447	104	3	8.91
102	785	9	31.92
2050	120	3	18.7
153	266	3	13.41
137	243	6	26.07
871	107	3	7.65
1019	101	5	8.52
128	1171	5	34.58
138	1068	8	71.31
107	871	4	12.44
418	118	3	8.05
8044	12	3	17.62
1235	951	3	38.89
204	6963	3	43.35
517	189	3	20.51
133	415	5	25.15
109	1310	5	24.88
12	1465	3	3.92
252	103	10	17.64
695	248	3	25.6
365	893	6	69.77
523	110	3	6.38
109	1565	5	27.16
110	330	16	70.81
224	112	7	13.71
366	12	23	54.5
135	3286	3	26.46
1478	12	3	3.92
205	181	3	12.61
118	1340	6	39.72
106	437	5	9.78
371	109	3	4.24
198	142	6	25.27
291	154	15	121.42
121	107	51	55.37
1979	101	3	5.89
236	102	8	6.01
310	2230	3	35.12
1171	238	3	28.57
144	107	13	8.3
626	167	3	20.42
201	1291	3	27.45
12	441	18	41.66
12	375	10	9.16
494	110	8	31.1
104	1112	9	44.49
329	123	3	8.2
12	525	7	6.84
1817	12	4	9.09
3400	3358	6	137.53
158	115	20	57.78
118	519	3	9.41
126	103	76	128.9
1219	103	3	8.17
308	1312	3	31.5
123	461	13	83.91
112	663	3	8.52
101	1474	3	4.18
103	224	36	134.44
444	105	5	9.2
12	2714	5	19.12
966	112	4	16.99
331	106	5	7.24
2252	14	4	12.09
1143	14	5	10.62
108	846	9	45.75
3254	101	3	8.81
101	3706	3	9.95
110	1559	7	44.76
12	427	18	40.25
117	569	5	21.55
129	6624	3	33.9
959	101	5	7.7
392	200	9	79.4
768	149	3	20.08
121	204	4	7.01
108	5537	3	21.81
108	3618	4	27.46
101	202	30	39.84
3342	14	3	10.71
106	466	10	34.34
110	5155	3	22.96
101	317	10	7.29
137	455	3	13.57
103	1375	3	8.87
131	281	4	14.68
239	400	3	21.52
103	1443	6	26.85
117	3062	3	21.09
5083	119	4	41.11
176	237	3	13.82
102	2056	11	80.81
107	1098	8	41.05
547	105	4	7.46
103	1189	5	18.33
2789	12	3	7.58
326	14	15	24.48
12	3786	3	9.63
102	3192	3	12.68
5578	101	3	13.56
151	664	11	102.35
110	417	3	5.05
139	1304	7	64.43
195	102	28	61.88
2267	101	3	6.46
1620	130	3	19.72
4397	104	3	17.21
1158	101	5	9.47
2052	102	3	9.55
83	192	3	12.99
1046	101	4	5.24
2039	101	4	10.24
110	1228	4	17.8
106	3850	4	25.67
5	112	6	9.14
2807	105	3	13.87
173	128	4	6.8
179	543	3	20.17
1487	12	3	3.92
106	1386	5	22.03
188	159	3	10.1
101	1158	4	5.93
438	199	5	38.68
1629	12	4	7.84
299	14	8	4.23
104	2101	3	11.27
104	2033	9	61.24
106	3340	3	15.5
104	1981	3	11.27
2	166	7	17.32
1444	14	3	4.48
118	609	7	36.41
102	3143	3	12.68
379	103	4	4.21
191	151	3	9.9
180	146	6	24.56
212	122	27	155.21
103	862	5	15.44
103	938	7	27.92
131	1754	3	21.06
101	1727	3	4.94
103	982	3	7.02
1341	104	4	13.76
161	358	4	23.72
142	130	7	12.65
106	719	3	5.93
1714	101	5	13.43
7992	2	3	33.59
113	1917	3	15.84
465	102	7	13.13
442	291	3	23.95
107	377	4	5.74
486	101	7	6.24
224	2298	4	45.56
2362	105	3	13.03
223	110	25	102.54
39	133	35	114.49
1477	14	3	4.82
365	14	11	14.24
104	827	4	10.32
116	350	3	6.16
39	261	11	49.84
110	1046	5	23.01
104	710	14	67.12
134	168	11	44.55
902	8	3	16.08
4815	110	3	22.96
107	2669	4	22.83
111	332	12	49.59
297	215	3	18.22
117	652	3	10.51
110	726	6	24.53
1579	14	3	5.2
1523	115	4	21.76
110	791	6	26.24
101	2501	5	17.98
1048	126	3	16.3
2250	12	5	16.06
122	720	4	19.29
8	13	7	33.54
105	233	8	9.71
3364	225	3	35.97
104	2248	3	11.91
253	130	25	173.2
175	152	11	60.29
107	262	5	5.57
193	1127	3	25.8
1631	125	3	18.88
5436	101	3	13.56
174	116	21	75.63
2350	3380	3	53.15
12	4327	5	29.38
260	162	11	80.17
124	239	4	9.93
12	2153	3	6.17
101	2028	5	15.39
107	1535	3	10.69
1427	101	3	3.85
107	7669	3	25.35
148	1664	3	25.22
102	372	11	24.8
256	402	6	53.85
289	119	3	5.78
4839	12	3	13.24
629	103	3	4.42
850	12	9	21.19
108	413	11	41.64
863	105	3	6.71
108	547	5	14.31
1201	9	4	26.65
118	863	5	26.6
642	14	6	7.77
1621	14	4	9.15
2126	12	8	37.21
132	890	3	16.98
798	432	3	30.69
102	1714	6	26.49
106	475	5	10.65
1108	110	3	10.88
4267	14	3	12.21
131	173	5	12.15
189	378	3	18.32
113	1333	3	13.57
110	2975	4	27.08
4626	104	4	26.85
312	111	3	4.18
628	2165	5	73.56
819	101	8	17.03
419	101	15	28.93
913	109	6	27.66
1407	101	5	11.19
118	469	4	13.77
107	5319	4	33.8
102	4282	3	15.41
112	2530	3	17.08
489	4568	4	62.39
1773	101	9	38.24
104	7343	3	23.86
103	2979	5	31.4
102	1094	11	53.74
284	267	4	29.38
152	5802	3	35.28
670	14	5	5.47
101	1475	4	7.68
645	247	4	35.87
128	312	11	60.84
101	1407	4	7.18
681	103	6	17.02
1143	110	4	17.34
113	498	9	42.31
1546	14	4	9.15
107	1643	3	11.13
102	638	22	114.26
284	586	3	25.86
125	7647	3	33.34
118	3030	4	31.58
1762	137	3	22.16
110	3994	4	31.6
113	248	6	13.94
103	368	10	25.69
101	1272	5	10.57
106	1371	3	9.9
404	14	9	10.61
1068	12	5	8.52
182	111	18	53.59
102	2618	5	26.29
140	253	4	16.65
685	101	6	7.11
3902	101	5	24.63
232	201	3	15.19
713	186	3	22.35
113	3015	3	19.7
118	1381	7	50.13
122	358	17	108.17
111	626	13	76.17
6067	6374	3	72.92
4508	104	3	17.21
57	174	4	13.18
12	1383	4	6.81
159	548	3	18.91
110	534	18	106.78
481	148	3	16.93
398	121	3	8.82
176	168	13	81.27
914	8	3	16.08
3401	12	3	9.63
3750	14	3	10.71
125	283	3	7.89
4	14	10	14.73
106	277	9	19.03
251	556	3	24.42
2422	119	6	50.26
503	105	5	10.28
39	132	33	103.79
106	2406	4	21.03
276	115	4	7.66
101	4414	3	11.43
101	4202	3	11.43
780	5210	3	49.13
160	143	7	25.7
4314	108	3	19.6
1	58	3	22.63
196	394	3	19.13
134	237	3	8.5
20	18	41	381.83
102	7545	3	22.03
1044	120	15	132.64
372	104	5	6.91
2075	101	4	10.24
110	3433	4	28.98
996	555	5	62.45
115	136	13	13.27
101	1734	3	4.94
1170	101	7	18.13
108	5070	3	21.81
3628	118	3	22.55
179	913	6	56.55
123	822	3	13.99
127	298	5	19.09
103	2317	3	11.87
474	105	4	6.25
178	123	10	30.57
108	302	46	292.19
111	1543	5	28.31
2460	12	3	6.82
101	3207	3	8.81
550	701	4	44.35
101	3379	3	9.95
2606	3430	6	128.53
2304	115	3	17.13
108	404	6	15.3
130	293	7	32.15
108	486	4	8.62
152	1927	6	63.01
888	101	4	4.12
101	1921	3	5.39
113	961	4	17.98
103	6937	3	23.82
103	723	3	5.01
2737	1628	3	47.79
1319	101	12	51.75
3450	104	4	24.25
102	381	18	59.81
107	1390	10	63.53
1660	1061	9	155.42
101	642	5	4.11
124	1501	4	26.34
3085	101	3	8.81
175	142	4	11.71
658	150	3	19.16
116	5133	3	25.45
240	101	28	49.39
406	2	3	10.38
4426	101	3	11.43
469	110	5	14.15
6427	110	3	27.43
1826	12	3	5.11
243	711	3	25.21
105	103	160	91.01
196	204	9	60.55
102	1184	8	33.46
814	105	3	6.29
273	171	3	15.09
156	293	5	29.07
133	2451	3	23.81
101	669	28	136.59
221	428	4	30.35
103	2119	3	11.87
1847	447	6	83.7
306	101	26	60.33
143	2410	3	26.57
160	550	9	78.33
917	101	7	14.68
116	142	16	32.35
334	101	11	10.56
118	1025	3	13.81
108	399	6	15.11
274	390	11	114.42
108	449	4	8.05
950	101	9	24.53
101	3294	3	8.81
1879	101	6	19.9
129	7979	3	33.9
104	7882	3	23.86
119	125	21	30.43
118	4283	5	51.39
102	468	7	13.13
112	147	11	14.69
781	105	4	10.25
403	12	12	16.38
103	688	5	12.69
368	119	5	16.85
206	14	18	14.66
1264	106	4	14.61
103	769	11	49.54
127	256	8	35.18
102	219	14	18.95
224	5641	3	39.74
118	2621	5	40.84
127	214	5	14.03
124	450	3	10.21
101	1617	4	8.22
124	400	5	20.78
180	231	3	13.68
106	1902	4	18.22
113	809	8	45.37
540	105	3	4.04
115	123	51	118.04
1146	555	3	34.89
16	182	5	15.95
108	203	34	137.72
102	2981	7	51.42
566	109	3	6.76
103	4404	3	17.16
178	136	6	19.03
139	1088	3	20.6
454	333	4	36.02
122	1034	7	48.93
108	1473	3	11.57
118	2120	3	18.69
105	456	8	21.95
113	3153	3	19.7
151	205	15	101.33
110	876	5	21.12
303	103	19	65.02
416	161	4	25.04
107	477	14	60.75
112	1160	3	12.14
932	14	4	5.18
102	1380	3	7.26
104	4447	4	26.85
120	145	9	15.8
221	115	46	278.55
101	847	4	3.88
3773	108	4	27.46
103	1712	3	10.15
120	258	6	18.85
101	999	5	8.1
724	1026	3	35.79
1140	119	3	14.45
110	445	4	9.37
104	295	7	10.54
608	302	3	26.39
4977	14	3	14.35
2345	12	5	17.45
1943	2926	3	50.47
112	3627	3	20.16
120	646	6	31.27
178	3185	3	32.07
650	101	7	9.75
101	488	8	8.75
103	1143	3	7.85
108	3273	3	16.82
152	2786	6	70.63
508	101	6	4.41
111	4502	3	21.64
637	102	6	13.17
111	2403	7	56.63
615	101	11	23.49
1737	101	6	18.69
183	2282	3	29.87
119	2264	4	27.72
106	1540	10	64.18
103	383	13	41.42
477	101	6	3.9
660	120	5	24.13
9	105	66	119.79
124	2297	4	30.23
12	189	84	253.45
109	552	3	6.49
104	1509	5	21.05
108	704	3	6.93
656	353	5	52.01
1417	121	5	33.56
1856	14	3	6.07
1800	115	3	15.88
5359	121	3	27.5
1186	12	5	9
110	1461	8	52.59
271	2856	5	67.11
12	436	21	54.82
103	4997	3	19.36
3130	12	3	8.5
594	441	3	28.89
600	14	8	13.6
118	518	3	9.41
102	2263	4	16.23
149	9	13	43.21
721	101	15	47.31
410	120	5	19.18
516	113	3	7.93
113	347	5	13.79
113	407	13	65.58
114	190	9	19.39
215	156	14	96.76
6281	101	3	17.96
101	239	11	4.1
750	101	8	15.36
198	152	6	28.78
165	116	5	4.7
120	966	3	13.91
1058	392	4	45.53
111	2327	4	24.43
1436	101	4	7.18
7534	104	3	23.86
6316	101	3	17.96
132	875	5	33.77
5259	14	3	14.35
579	115	20	141.4
133	235	6	23.5
4012	4944	3	61.69
101	2961	3	8.81
224	12	21	19.57
111	1043	3	11.43
6139	28	3	49.53
4087	4992	3	61.69
214	398	4	29.42
12	3002	6	29.62
101	1306	9	31.19
123	116	107	425.92
102	743	14	61.04
1053	104	15	94.45
414	112	3	5.87
2144	12	3	6.17
5882	12	3	13.24
140	126	6	7.3
114	2746	3	18.71
102	4623	4	24.43
104	288	8	13.36
133	355	4	16.92
120	4484	5	52.52
445	112	4	10.55
108	2110	4	21.74
3050	12	3	8.5
111	805	7	35.58
117	173	13	37
1389	101	6	15.77
405	101	20	48.92
101	537	9	13.62
292	111	6	14.84
2151	111	3	16.24
107	7080	3	25.35
798	101	13	40.69
2664	101	6	27.12
107	915	3	7.88
102	2075	6	29.17
485	114	5	17.29
397	734	3	29.51
103	1528	6	27.79
3230	104	3	14.45
198	129	5	13.05
106	497	15	66.85
267	118	15	72.35
109	5914	3	22.65
907	458	3	32.03
101	222	30	47.8
663	298	4	38.11
105	2624	3	13.87
102	1616	7	32.37
375	366	4	34.86
106	4722	3	18.26
116	839	4	17.89
104	540	7	19.16
783	14	5	7.05
108	1649	9	62.92
117	420	6	23.68
277	110	9	25.68
4791	12	3	13.24
1360	103	3	8.87
101	3675	4	16.51
113	2716	5	38.14
113	2664	6	49.45
12	457	34	136.76
109	226	16	50.5
108	879	11	62.46
6323	6286	3	72.92
2915	12	5	21.22
118	563	4	15.52
196	2064	4	42.76
113	358	16	82.99
103	211	65	321.73
101	1561	4	8.22
236	118	3	4.26
107	2086	4	19.59
112	696	7	32.7
1624	101	3	4.54
698	101	10	21.74
975	101	6	11.26
1047	114	3	12.28
119	241	4	7.81
109	608	13	70.15
137	3607	5	54.89
151	1285	3	23.89
208	154	11	68.98
390	104	4	4.44
347	110	4	7.38
298	115	3	4.72
102	415	32	158.32
101	1951	4	10.24
206	284	5	34.56
345	493	3	25.87
1534	119	3	15.96
759	108	3	7.46
1318	14	5	11.74
102	1175	11	55.35
132	489	7	42.53
106	900	3	7.28
799	141	3	18.57
101	789	10	25.22
110	2499	3	16.1
117	873	13	98.22
111	485	19	115.69
1841	104	5	23.73
105	136	31	34.09
238	113	4	5.92
251	131	16	99.13
104	931	3	6.57
101	4439	3	11.43
101	2468	3	7.12
109	2059	5	30.19
436	122	3	9.65
102	3723	5	31.37
134	127	24	77.54
1735	104	8	46.5
107	2848	3	14.91
130	1350	4	27.14
269	243	4	27.51
110	907	5	21.56
257	101	53	186.89
104	721	9	34.44
109	1632	12	97.11
102	1429	3	7.26
514	110	11	51.28
199	115	9	20.78
7370	110	3	27.43
723	12	5	4.58
253	342	4	30.65
101	872	5	6.97
124	1204	6	42.67
2600	12	4	12.85
119	4062	4	36.12
112	577	9	43.71
1197	14	6	15.68
1804	12	10	48.16
261	106	8	14.06
102	242	36	127.13
115	103	179	359.01
124	519	5	23.74
468	108	3	4.77
1442	12	4	6.81
103	971	8	34.37
113	613	10	54.61
145	263	3	12.45
162	663	3	20.02
212	319	5	36.3
104	3166	3	14.45
174	461	4	27.33
108	326	9	25.72
108	268	8	17.7
3103	101	5	21.76
704	118	3	11.07
101	5595	3	13.56
289	390	5	43.73
106	3201	3	15.5
2369	107	3	14.07
136	599	4	22.75
128	1093	3	17.03
103	1058	6	23.74
136	734	10	81.63
102	313	46	232.53
324	351	3	23.27
1924	101	3	5.39
107	1161	9	50.07
178	103	20	34.81
655	110	5	17.64
106	3356	4	25.67
12	6929	3	17.62
1189	4778	3	51.85
6656	112	3	28.43
433	105	4	5.62
379	119	4	12.01
1136	14	7	19.84
328	106	5	7.24
108	224	5	4.41
129	663	6	35.96
393	200	5	37.78
109	1851	3	13.83
101	4403	3	11.43
6217	12	3	17.62
101	2364	3	7.12
12	1868	3	5.11
1070	103	4	12.35
1295	114	3	13.59
7713	101	3	17.96
227	363	3	20.14
1622	333	3	33.44
442	109	5	13.14
102	1478	3	7.64
175	138	3	6.21
128	1908	5	40.13
520	122	3	10.83
1074	101	4	5.57
293	113	3	4.57
138	278	9	52.52
378	316	5	44.53
668	105	3	5.08
953	14	5	8.79
541	12	7	7.09
111	450	7	25.85
102	6066	3	22.03
726	1488	3	38
880	877	9	133.65
333	14	12	15.54
679	12	6	6.61
464	200	3	20.61
6402	12	3	17.62
922	14	4	5.18
454	413	3	26.62
12	1053	5	8.06
118	923	5	27.05
1083	112	5	25.16
714	12	9	17.36
197	106	9	9.95
122	2015	4	28.79
118	999	3	13.53
124	223	27	161.97
106	1623	3	10.73
115	456	6	22.24
113	1086	9	60.28
103	745	7	23.38
772	116	5	23.57
107	1415	7	37.49
187	264	4	23.16
2030	101	5	15.39
135	205	5	16.7
2899	101	3	7.89
437	167	4	26.28
111	1667	3	14.47
149	109	11	11.43
971	840	3	36.52
743	107	4	10.75
126	193	3	4.44
101	3842	3	9.95
141	621	3	16.85
3419	101	5	24.63
110	1575	4	20.04
101	3766	3	9.95
1293	110	3	11.88
102	893	8	28.29
112	730	4	14.54
125	1168	4	25.02
114	295	9	31.86
266	2709	3	35.71
1314	108	3	10.79
101	1398	3	3.85
113	439	3	6.92
325	448	8	83.45
168	226	5	26.43
103	240	18	47.17
106	1317	3	9.53
132	1013	3	17.78
107	752	6	21.39
427	115	29	207.45
356	14	17	34.4
132	969	3	17.5
291	173	3	15.54
1016	3867	4	66.84
113	1284	5	28.26
102	3517	3	13.87
205	209	4	21.41
2443	102	3	10.89
111	1009	5	23.95
117	383	5	16.94
2462	101	5	17.98
124	3174	3	23.2
104	377	7	13.85
103	3877	3	15.61
738	101	5	5.21
2722	101	4	13.26
623	107	3	5.53
431	120	4	13.88
1024	104	7	29.48
172	539	4	28.79
258	414	13	139.98
111	703	5	19.66
102	3208	4	19.97
104	190	14	20.03
106	3043	3	15.5
110	6665	3	27.43
104	335	5	5.99
101	2874	3	7.89
133	372	4	17.4
129	245	7	27.76
110	349	10	35.59
427	428	4	37.61
138	933	3	18.79
2447	14	3	7.84
239	332	5	39.14
110	2793	3	16.95
1533	121	3	17.1
103	1105	4	12.35
969	503	3	32.94
113	1599	4	22.34
1978	12	4	9.84
112	985	3	11.24
102	639	14	55.87
109	4729	3	20.44
124	863	3	14.57
1737	137	3	22.16
387	3595	3	40.68
152	1343	4	34.54
473	437	5	50.84
130	973	3	16.52
108	686	20	129.63
125	3736	3	25.05
102	2437	6	32.77
1585	113	3	14.82
183	1030	9	97.87
1426	101	4	7.18
370	101	18	35.89
3541	101	3	9.95
110	1169	5	24.12
101	4158	3	11.43
1529	14	3	4.82
207	199	34	336.45
1158	110	4	17.34
2685	112	4	26.89
102	2619	7	45.44
109	6714	3	27.13
139	473	3	15.05
83	9	12	52.14
335	12	11	9.71
862	149	6	51.16
6196	3967	3	66.19
109	398	5	12.15
109	448	30	201.24
102	6783	3	22.03
107	1796	3	12.12
117	5744	3	26.11
102	770	24	149.95
225	122	18	90.31
107	1856	3	12.12
112	855	3	10.24
136	227	4	13.16
490	257	3	23.82
101	1219	5	10
103	469	20	92.7
1392	101	3	3.85
928	109	3	9.5
3635	101	3	9.95
384	154	13	110.08
308	109	5	9.45
7981	104	3	23.86
102	2122	6	30.82
3604	101	4	16.51
101	460	7	5.63
117	312	4	10.06
102	3254	6	38.38
2525	106	5	29.31
4745	9	3	29.72
139	1294	4	31.43
866	3963	5	91.41
644	115	8	40.79
128	4148	3	27.11
113	3779	3	20.93
58	12	13	12.43
110	533	4	10.78
937	105	3	6.93
105	665	3	4.93
448	14	6	4.45
1378	14	5	12.37
476	123	3	10.45
4755	12	3	13.24
103	3855	3	15.61
116	591	4	14.81
110	283	4	5.85
12	1231	4	5.96
3384	12	3	9.63
959	110	5	22.02
101	3129	3	8.81
125	534	4	18.15
118	6106	3	30.83
1621	101	3	4.54
210	109	32	139.13
699	101	10	21.74
138	661	5	32.75
102	1653	3	8.5
462	326	4	35.96
129	2652	3	23.35
165	129	4	6.37
137	497	13	101.68
180	1845	3	28.23
106	528	14	63.03
109	3828	5	39.83
103	1381	3	8.87
127	1056	3	16.62
108	2130	4	21.74
428	127	6	29.89
3025	134	3	26.23
102	943	6	18.54
102	891	5	12.73
2765	101	5	19.65
107	1975	3	12.69
124	603	3	12.2
124	655	3	12.53
101	1408	3	3.85
168	111	8	10.35
106	1192	6	26.58
106	1116	4	13.73
1407	14	3	4.48
2536	14	3	7.84
102	2311	3	10.18
102	2227	6	30.82
101	5743	3	13.56
